,country,year,continent,pop,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
138,Botswana,2002,Africa,1630347,2.5921038332,2.22687488246,-28.734007482,1216.22771275,1032.6780741,52.1574267782,3.219,6.06953086765,39.6783472803,46.982968747600005,1.18737070456,49.2434146341,3.15259823902,50.4249274192
139,Botswana,2007,Africa,1639131,2.49489334921,2.19211046652,-18.4406280207,1491.37679617,1028.07041536,54.5160825472,2.9210000000000003,8.27676375752,40.5885561757,46.541451286800005,4.92760715127,59.0745609756,3.4062622412800003,50.963655364
140,Brazil,1962,Americas,76039390,17.3504902146,0.6972807432160001,25.7857035654,,,3.86876017137,6.143,5.21605942018,5.18897394768,33.3290518036,78.8307581636,55.2356585366,9.21347919513,49.320461959700005
141,Brazil,1967,Americas,88049823,15.1087599085,0.744966530874,20.7423954606,,,5.76897106556,5.4910000000000005,4.91526567501,5.76897106556,33.850676477,29.2448362432,57.7579268293,10.6307957273,51.0405636145
142,Brazil,1972,Americas,100840058,12.9946815488,1.13405146152,46.6591850948,494.167295829,741.6918705969999,7.259175691339999,4.782,12.05280225,8.84407556452,38.4372900961,19.1444079459,59.924804878,12.0654106057,48.5680282621
143,Brazil,1977,Americas,114313951,14.6749858813,1.4322951335799998,59.0234683379,780.838097214,868.475086329,7.25236847121,4.339,4.6063180611400005,7.917747636589999,38.6445791983,46.1795652824,61.2708292683,13.6126538919,46.6804349329
144,Brazil,1982,Americas,128962939,8.967900584410001,1.34455490006,48.4457802654,1043.11626627,867.193602187,7.60968270163,3.848,0.580245553394,8.27447902353,45.5877065145,104.832363563,62.6022439024,15.320963396199998,45.4443929011
145,Brazil,1987,Americas,142938076,10.0097597019,1.4569915127500002,,1353.26040136,987.562557183,9.459943217689998,3.17,3.59962946681,6.19266264606,45.8801300268,204.103424971,64.2458292683,17.041767546400003,44.1101102713
146,Brazil,1992,Americas,155975974,7.719997555560001,1.42043465472,129.752659751,1483.29559754,929.003678998,10.8682492541,2.643,-0.466913209801,8.385094330560001,38.700003624,968.184255495,66.171804878,18.5901419455,53.5799988204
147,Brazil,1997,Americas,168546719,5.33078854559,1.7901033709799998,58.6352909161,1755.22228079,1061.83829204,6.983695851960001,2.451,3.39502863721,9.59248557645,25.7088496707,7.728887519269999,68.6163902439,20.0874638376,68.9602422727
148,Brazil,2002,Americas,179914212,6.41742257604,1.83526627923,75.1816294402,1791.6205328,1081.26747985,14.230635926700002,2.264,3.0531609209500004,13.3877355272,26.3662658418,9.7984433901,70.8452439024,21.6609906032,67.2163115821
149,Brazil,2007,Americas,190010647,5.180019383249999,1.8840344708,87.3153294974,2137.76499203,1221.36231051,13.3276451578,1.944,6.07228368974,11.9649092753,27.1206469592,6.4366156531300005,72.4148292683,23.0654811956,67.6993336575
150,Bulgaria,1962,Europe,8012946,,3.83589181807,,,,,2.24,,,,,69.4919512195,72.430136491,
151,Bulgaria,1967,Europe,8310226,,6.63836916108,,,,,2.02,,,,,70.413902439,75.1172918738,
152,Bulgaria,1972,Europe,8576200,,7.7156567011,,2486.06608988,2262.78654882,,2.03,,,,,70.8995121951,77.5214679563,
153,Bulgaria,1977,Europe,8797022,,8.628766462489999,,3437.7976923,2954.26673889,,2.21,,,,,70.816097561,79.5822380909,
154,Bulgaria,1982,Europe,8892098,17.165037575899998,10.107275314,,4397.89056454,3309.20642511,34.2829076621,2.01,2.33456559219,33.21648916,57.8675097987,1.91647280412,71.186097561,80.6061375757,24.9674526255
155,Bulgaria,1987,Europe,8971958,11.4174208864,10.2141340013,,4838.62032497,3411.07339479,40.7852991818,1.96,6.05451383877,42.6223539814,59.4904512601,0.0638388001796,71.5268292683,81.09336527159999,29.0921278535
156,Bulgaria,1992,Europe,8658506,12.9391341002,6.376764778759999,120.702191235,3735.52545361,2396.00726637,47.1115537849,1.55,-7.27238790652,52.938247012,43.492994930600005,59.5786492836,71.4943902439,77.1957335262,43.5678709692
157,Bulgaria,1997,Europe,8066057,22.5891978044,6.20984958256,19.2634959735,3970.13113945,2504.12268042,50.109142726,1.09,-1.0999999122,37.2840983857,23.6710481599,958.646410137,70.3512195122,75.1339419687,53.7397540357
158,Bulgaria,2002,Europe,7661799,10.910421296,5.67260666244,22.5316535042,3838.48545867,2401.37660851,33.7347103216,1.21,6.01812226432,41.7304308008,26.6935242343,3.78848367221,71.8658536585,72.0327297794,62.396054469700005
159,Bulgaria,2007,Europe,7322858,5.42867241605,6.9254352820200005,52.392618298,4523.32287831,2666.11144524,51.9656712834,1.49,7.675350681860001,70.6481778799,30.5311846445,11.0660998182,72.6634146341,69.4718534205,64.0401429395
160,Burkina Faso,1962,Africa,4919632,39.4865193718,0.0170031197553,2.3978701742900004,,,5.53198369723,6.343999999999999,6.1287987814300005,15.7059646946,20.2003561706,2.01037156929,35.4058780488,18.1298428363,40.3131244576
161,Burkina Faso,1967,Africa,5127935,34.206485656999995,0.0192168474009,3.0571969627,,,4.928506231559999,6.53,8.82331497511,13.9273070528,22.613552107,-4.41100840458,37.7683170732,19.5285818713,43.179966021400006
162,Burkina Faso,1972,Africa,5433886,33.18583806,0.027698414347,1.4853720030200002,,,6.39972719518,6.697,2.31149874125,21.288999666,24.2524206316,7.29664525533,39.9951707317,21.2908296784,42.5617413084
163,Burkina Faso,1977,Africa,5889574,30.3556126581,0.038968347399,13.9569455952,,,7.96026686541,6.984,0.370353558008,30.4432668926,22.752003928,18.6619763376,43.1302439024,23.3879276316,46.8923865651
164,Burkina Faso,1982,Africa,6634596,28.4145505898,0.0804272716706,13.5668417515,,,8.19571612776,7.165,9.56219662277,31.624035315,19.457553649,9.04651641935,47.7496341463,26.1632163743,52.1278986984
165,Burkina Faso,1987,Africa,7586551,28.8816950142,0.0635186944201,10.1737091927,,,11.3588168034,7.0920000000000005,-0.236336793625,28.0811295266,23.4114720158,1.23732317294,49.47226829270001,29.7517397661,47.7068329554
166,Burkina Faso,1992,Africa,8878303,30.1749162241,0.0678408228959999,8.82005307418,,,8.84648036862,6.95,0.232710762543,19.5275360086,21.2196476702,0.2270596193,49.2779512195,33.980687134499995,48.6054361058
167,Burkina Faso,1997,Africa,10352843,36.7705517376,0.0756381553306,13.1084022572,,,10.8125309985,6.754,6.3168347349800005,26.6038877819,21.4514837496,1.5561998497,49.5883414634,38.9831176901,41.7779645128
168,Burkina Faso,2002,Africa,12251209,38.5528630622,0.0817475639053999,10.5794356968,,,9.17668489791,6.468,4.35300432295,21.6962215678,17.5218365882,3.83794580269,51.340195122,44.9231871345,43.9253003495
169,Burkina Faso,2007,Africa,14326203,32.7480039844,0.115429246294,10.2821424695,,,10.8513340518,6.1160000000000005,4.11138164578,24.9316983349,18.7954296848,1.76232930592,55.188804878,52.1345102339,48.4565663308
170,Burundi,1962,Africa,2961915,,0.0152025731471,,,,13.1147537298,7.045,9.0631579346,16.3934421622,,-3.56741645372,41.8603902439,112.714563863,
171,Burundi,1967,Africa,3330989,,0.0147354429891,7.66745721428,,,10.800589705799998,7.247000000000001,13.821518602,11.8857765528,,-5.31798617188,43.280024390200005,125.97838785,
172,Burundi,1972,Africa,3529983,65.32475224859999,0.0206746754958,8.825027552160002,,,11.734443446300002,7.348,-6.40396492291,15.0749696695,11.6023831922,4.29080996997,44.1849512195,138.136098131,23.0728645592
173,Burundi,1977,Africa,3834415,63.8440362054,0.025881430951,4.33985007569,,,17.5956102293,7.452000000000001,11.4694530443,17.2914189236,13.9933146386,14.3041256056,46.092926829300005,148.967445483,22.1626491561
174,Burundi,1982,Africa,4580410,56.8560901876,0.0361726512816,19.4473078188,,,10.2119749973,7.454,-1.0535998202,26.9074459919,15.447815405999998,5.672021547949999,47.9385853659,169.747741433,27.6960944064
175,Burundi,1987,Africa,5126023,55.1113848841,0.0524002653574,17.7084346657,,,9.74490293554,7.565,5.50309611884,25.7386317273,17.1269171689,-3.41779507797,48.8244634146,198.932281931,27.761697947
176,Burundi,1992,Africa,5809236,53.5334646565,0.0522512561638,16.445612001,,,8.74918052248,7.465,1.00999836586,29.476950890300003,21.172728176,5.401760704909999,47.7017317073,229.561176012,25.2938071676
177,Burundi,1997,Africa,6121610,47.7270188935,0.047405324001,19.9431738623,,,9.83547257876,7.217,-1.5899999972,14.4399066511,15.6275284688,32.3977892312,50.119853658500006,250.015459502,36.6454526377
178,Burundi,2002,Africa,7021078,45.7861174159,0.0297050888013,26.2823005068,,,4.68580418118,6.939,4.44651941891,16.988025225799998,16.698442651700002,1.02785856729,51.9282682927,278.813006231,37.5154399186
179,Burundi,2007,Africa,8390505,37.3360989703,0.0219643298822,23.818628587,,,7.25846908868,6.566,4.78583195089,34.223842955500004,18.0383732128,6.90187529003,53.4560731707,331.564563863,44.6255278169
180,Cambodia,1962,Asia,6083619,,0.0511105919396,,,,13.8528136729,6.955,,22.9437213471,,,41.5174390244,34.1417176524,
181,Cambodia,1967,Asia,6960067,,0.0624360387486,,,,8.902077230580002,6.745,,10.0890208613,,,42.4761219512,37.9303195105,
182,Cambodia,1972,Asia,7450606,,0.0160061938339,,,,,6.175,,,,,36.7572439024,41.531622479,
183,Cambodia,1977,Asia,6978607,,0.0101550113887,,,,,5.557,,,,,19.2655121951,40.9134942216,
184,Cambodia,1982,Asia,7272485,,0.0485761591739999,,,,,6.193,,,,,39.1743170732,39.3442839338,
185,Cambodia,1987,Asia,8371791,,0.0530333965786999,,,,,6.097,,,,,52.47,46.613800136,
186,Cambodia,1992,Asia,10150094,,0.1583084504179999,,,,,5.237,,,,,54.1507804878,54.7203602991,
187,Cambodia,1997,Asia,11782962,46.337450568,0.1358299908819999,6.86569168062,24.1649574075,265.896639422,33.616935575700005,4.325,5.61979292461,45.3177088819,17.0825847615,4.3860194130800005,56.14385365850001,64.2348345797,36.5799646705
188,Cambodia,2002,Asia,12926707,32.8707823834,0.17406850537,5.63450368222,50.1498819112,314.97027594400004,55.4221375884,3.5210000000000004,6.68788084783,64.2708081103,25.612231273200003,0.716144009186,60.187,71.8444595513,41.5169863434
189,Cambodia,2007,Asia,14131858,31.8813748741,0.252413921202,12.9021077177,100.22798954,253.343288148,65.3259680507,3.0860000000000003,10.2125718078,72.94217881899999,26.7794859535,6.5180355403900005,64.5523414634,77.77418989350001,41.3391391724
190,Cameroon,1962,Africa,5793633,,0.0517885260883,9.34154496013,,,,5.766,3.04155905101,,,3.10995906835,42.4059512195,11.833403143599998,
191,Cameroon,1967,Africa,6335506,31.133300460100003,0.0729810151442,12.132002153,,,20.6252726571,6.058,-10.9120655904,22.5792443698,20.1042127174,23.6291850842,44.6136341463,13.28667259,48.762485042200005
192,Cameroon,1972,Africa,7021028,31.9650417545,0.120787752366,15.1498592263,149.69778708,386.14642293800006,20.3918695755,6.2860000000000005,2.67384329241,26.085749913,18.8559330948,7.97638345829,47.132195122,15.0924964566,49.1790256274
193,Cameroon,1977,Africa,7959865,33.6450824839,0.191235905929,24.266238071,149.367843045,402.624623832,25.0599528631,6.47,13.739871523,27.8057560933,18.3932855441,5.884773833680001,49.7903658537,17.3210636542,47.961630005500005
194,Cameroon,1982,Africa,9250831,28.660056433,0.669143785471,26.6582859523,213.80417647,423.360959463,33.2143378608,6.683,7.516202605539999,28.9110556582,32.0990652273,12.4819514527,51.9819756098,20.055928582,39.2408755406
195,Cameroon,1987,Africa,10780667,24.8156287649,0.1682001066939999,20.538403339,201.966819607,417.73292245,16.6942564322,6.627000000000001,-2.14665021192,20.6260388367,30.0573239223,-2.39230914975,53.2382195122,23.3367498043,45.1270464475
196,Cameroon,1992,Africa,12467171,27.2718528351,0.296586888269,26.035446180100003,184.421984382,397.277540786,20.5470222485,6.263999999999999,-3.10000321078,18.3155699245,25.7626350411,-1.27767102939,53.6019512195,27.0710139409,46.965511594
197,Cameroon,1997,Africa,14195809,24.744198932800003,0.218624576911,15.1386304262,171.04056224200002,396.727156517,21.4281994665,5.823,5.31415846384,18.3598205839,30.7464111922,3.52692054825,52.726097561,31.1183622094,44.509389877
198,Cameroon,2002,Africa,15929988,22.1363060695,0.203680529391,14.850343434,151.13739831700002,389.52261441,19.9334934819,5.515,4.0090445712900005,20.7166367258,32.0162582335,3.2478680254400003,51.65526829270001,35.496253517,45.84743569850001
199,Cameroon,2007,Africa,17696293,22.90321304,0.305805976486,6.9722211613,249.133823599,332.30332161,23.9302331614,5.235,3.25566449298,24.6053470318,29.810877202,1.0230804109799998,52.4791463415,40.3589938863,47.2859097579
200,Canada,1962,Americas,18985849,,11.1306274847,28.1908572661,5791.12495971,4451.56011604,17.7825630998,3.681,7.116779266789999,17.7928988203,,1.4142108343000002,71.3670731707,2.04695436636,
201,Canada,1967,Americas,20819767,,13.8103545953,46.3439930779,7630.16852832,5557.29174015,20.2686094919,2.528,2.9153103603600004,19.2523871025,,4.401584956130001,72.207804878,2.24467779768,
202,Canada,1972,Americas,22284500,,17.3294250049,50.4811992641,9903.77623413,6933.60655182,21.289653361,1.98,5.44585557971,20.3535204397,,5.900125270249999,72.933902439,2.41860744641,
203,Canada,1977,Americas,23796400,,17.1521166583,74.23788035310001,11762.4810893,7409.53000504,22.7746945975,1.7819999999999998,3.45823060141,22.8937392368,,6.796543933350001,74.2156097561,2.61681133028,
204,Canada,1982,Americas,25201900,,16.4594492501,91.1208900311,12937.2668836,7149.344059999999,25.2437476246,1.69,-3.20202483862,21.3587815075,,8.83802407025,75.6804878049,2.7714270947099995,
205,Canada,1987,Americas,26549700,,16.246674576300002,89.6483111451,15736.7608286,7641.32410546,26.036235457,1.68,4.0964645157,24.8336323231,,4.76103269265,76.7395121951,2.91966468393,
206,Canada,1992,Americas,28523502,,15.4670639631,111.134620729,16080.3464369,7479.477427399999,26.1798918744,1.71,0.882976025663,26.5375639473,,1.50146791979,77.3207317073,3.13625838648,
207,Canada,1997,Americas,30305843,,16.5168590599,117.481541141,16608.552982600002,7965.51932158,38.1431836637,1.55,4.27981243331,36.2418713533,,1.14132265042,78.4804878049,3.29764854275,
208,Canada,2002,Americas,31902268,,16.5593778458,192.309039373,16959.6007908,7920.11022894,40.0344023971,1.52,3.0100163076,35.6982879511,,1.24422758468,79.5902439024,3.4488332888,
209,Canada,2007,Americas,33390141,1.5072236450299998,16.446455185599998,149.884531678,16771.0778253,8130.58019344,34.1531662527,1.6589,2.06274769026,32.0388781417,31.1458848165,3.3187754805000003,80.6343902439,3.61663736005,67.3468915384
210,Central African Republic,1962,Africa,1523478,,0.0471138131996,12.9508180586,,,24.590165133000003,5.891,-3.7138001841,37.7049074335,,4.88874686845,37.318780487800005,2.49872548075,
211,Central African Republic,1967,Africa,1733638,39.5225464191,0.0533441408437,17.4193548387,,,26.3027295285,5.95,4.6766131089,46.8982382134,24.1379363395,-0.774417229772,39.8685609756,2.75860862307,36.3395172414
212,Central African Republic,1972,Africa,1927260,38.4912840409,0.0887472102413,20.8315855957,,,24.934800686,5.952999999999999,-0.000867174831114,33.8130870581,27.2727325479,4.64423708915,43.508024390200006,3.0509839802200003,34.2359834112
213,Central African Republic,1977,Africa,2167533,40.240763584,0.0608726831551999,20.3336772764,,,25.2043976968,5.952000000000001,3.806234914080001,34.324906126799995,19.6904505057,11.3724628206,47.2814146341,3.3844055989,40.0687859104
214,Central African Republic,1982,Africa,2476971,41.6738064485,0.0592998362561,20.391392593800003,,,22.1777521316,5.956,7.715783630900001,34.224506602,13.0931950761,20.914234049,49.5076585366,3.87122058493,45.2329984754
215,Central African Republic,1987,Africa,2840009,47.3053904634,0.0946352506195,13.9964563581,,,17.844141164,5.902,-4.93898788503,28.5502933989,15.5105177569,-2.30335118277,49.7243902439,4.41613374426,37.1840917797
216,Central African Republic,1992,Africa,3265124,46.8693887222,0.0700366218311,13.5172306762,,,16.865699997100002,5.691,-6.424078199459999,26.3633760834,21.0680019069,2.7826470224400004,48.2573658537,4.95865196314,32.0626093709
217,Central African Republic,1997,Africa,3696513,54.7792521767,0.0702387997404,10.848645518,,,26.8842802619,5.55,5.29993601826,28.9342280996,14.6021945337,0.823381000647,45.8463658537,5.61480304344,30.6185532896
218,Central African Republic,2002,Africa,4048013,53.6245724058,0.063653561961,13.8658451738,,,15.962704936500002,5.329,3.61654219151,20.145859843,13.9830201585,-2.37188170575,44.2534146341,6.195678833990001,32.3924074509
219,Central African Republic,2007,Africa,4369038,54.284112267,0.0602134073788,17.9111707421,,,14.1106752823,4.902,4.60753485452,23.4578378011,14.3781274122,1.8717492244,45.687390243900005,6.74516677903,31.3377603208
220,Chad,1962,Africa,3150417,39.8120694443,0.0270119656401,4.5306341015900005,,,14.0303830075,6.285,5.36011610894,19.6289542139,9.18180551318,1.53457996042,38.5288536585,2.47806111111,51.0061250425
221,Chad,1967,Africa,3495967,42.0804906509,0.0341490827002999,9.28990955969,,,14.3618954558,6.393,0.76720138229,18.1641318141,13.4612165168,3.27928791907,40.0111463415,2.72716428571,44.4582927369
222,Chad,1972,Africa,3899068,39.5225400114,0.0317089934515,7.564125351860001,,,14.5650982907,6.636,1.14961609483,19.3840592629,13.503205951400002,5.55368367597,42.1994146341,3.02880873016,46.974254037200005
223,Chad,1977,Africa,4388260,35.1657254386,0.0465402360175,13.6380014585,,,15.3540415039,6.857,2.2346248491400003,28.3726131173,13.552402699100002,8.618019444169999,43.8605365854,3.3789469504400005,51.2818718192
224,Chad,1982,Africa,4875118,39.4567360414,0.0435430070739,15.1780321422,,,6.561971466469999,7.023,5.34660899937,13.4948261267,12.3876114481,9.22078364825,45.240804878,3.7452930432,48.155652510500005
225,Chad,1987,Africa,5498955,33.113138732,0.0366071238752,22.212923696100003,,,15.4492482751,7.199,-2.38880849732,36.4324781232,14.556263158599998,-3.13308180988,46.4909512195,4.29580289072,52.3305980796
226,Chad,1992,Africa,6429417,35.3434952799,0.0138591477966,14.1205857295,,,11.0907463893,7.376,8.00144334632,24.8138136398,13.4347900615,-12.9065538294,47.1218536585,5.043022553999999,51.221714658500005
227,Chad,1997,Africa,7562011,39.9440415439,0.0151687791386,10.1466524041,,,18.5438360838,7.419,5.65339232788,30.7692650574,14.237158663,3.78278546499,47.5336097561,5.951511277000001,45.818799793100006
228,Chad,2002,Africa,8835739,39.4432722795,0.0187380680645,11.4583378293,,,12.6899405964,7.268,8.49120981898,113.660867253,14.8393389479,1.90781944012,47.616097561,7.149064485389999,45.7173887725
229,Chad,2007,Africa,10238807,56.0022458493,0.0428630111367,0.8207238641429999,,,44.5034938578,6.901,3.27149957889,40.2275300058,9.94096681074,3.30193426257,48.5592195122,8.56059720457,34.0567873374
